page_url,image_url,movie_title,description
https://ithinker.ru/film/monstry-na-kanikulakh-2012/,https://ithinker.ru/static/images/film/2/thumb/3252.jpg,Монстры на каникулах (2012),"Граф Дракула для себя и своей любимой дочки построил хорошо укрытый от посторонних глаз отель, куда монстры со всего света приезжают отдохнуть от семейных забот, повседневной суеты и, конечно… людей. Но вездесущие американские туристы проникают и сюда."
https://ithinker.ru/film/nochnye-igry-2018/,https://ithinker.ru/static/images/film/7/thumb/57848.jpg,Ночные игры (2018),"История Макса и Энни, которые вместе с другими парами каждую неделю устраивают так называемые «ночные игры». И вот однажды харизматичный брат Макса Брукс организовывает вечер по разгадыванию «убийственного» квеста с «ряжеными» головорезами и агентами ФБР. Получается, похищение Брукса в тот вечер — это розыгрыш… или нет?В итоге, по мере того, как шестеро мега-азартных игроков пытаются решить заготовленные головоломки и выиграть, они начинают осознавать, что и «квест», и Брукс — совсем не такие, как кажутся. В течение всей этой суматошной ночи друзья не раз прыгают выше головы, пытаясь выпутаться из очередной передряги. В игре нет правил, за нее не начисляются очки, а игроки понятия не имеют, кому противостоят. Эта ночь может стать самой зажигательной в их жизни… или последней."
https://ithinker.ru/film/prekrasnye-sozdanija-2013/,https://ithinker.ru/static/images/film/2/thumb/3994.jpg,Прекрасные создания (2013),"Лена Дюкейн отличается от всех, кого когда-либо видел маленький южный город Гатлин, она борется с собой, пытаясь усмирить свою силу и проклятие, веками преследовавшее ее семью. Но даже в разросшихся садах, в мрачных болотах и на разрушенных могильниках позабытого Юга секрет не будет жить вечно.Итана Уэйта, считающего дни до своего бегства из Гатлина, преследуют сны о прекрасной девушке, которую он никогда не встречал. Когда Лена приезжает жить в дом на самой старой и самой жуткой из всех плантаций города, Итан безоговорочно влюбляется в нее и целенаправленно старается раскрыть секрет их удивительной связи."
https://ithinker.ru/film/remnant-vsyo-eshchyo-vizhu-tebya-2018/,https://ithinker.ru/static/images/film/7/thumb/58430.jpg,Ремнант: Всё ещё вижу тебя (2018),"Десять лет назад границы между живыми людьми и потусторонним миром стёрлись. Начали появляться призраки, именуемые ремнантами. Никто не знает историю их появления, но они всегда появляются в одно и то же время и в одном и том же месте. Призраки не могут причинить вред живым, но могут оставлять им послания. Школьница Вероника столкнулась с ремнантом молодого человека в своей ванной комнате. Он написал на зеркале девушки слово ""Беги"". Что же пытался сказать призрак?"
https://ithinker.ru/film/zatashhi-menja-v-ad-2009/,https://ithinker.ru/static/images/film/1/thumb/1598.jpg,Затащи меня в Ад (2009),"Кристина Браун живет в Лос-Анжелесе, работает в банке, оформляя клиентам ссуды, у нее обаятельный и любящий бойфренд, профессор Клэй Далтон. Все складывается хорошо и, казалось, что жизнь удалась…, но только до тех пор, пока в банке не появляется некая миссис Гануш с просьбой об отсрочке ипотечного кредита.
Кристина и рада бы пойти навстречу старой женщине, но перед ней маячит возможность занять более высокую должность в банке, и она отказывает старухе. В ответ, та накладывает на нее проклятие, и жизнь девушки превращается в непрерывный кошмар. Теперь помочь Кристине может только провидица Шаун Сэн Дена."
https://ithinker.ru/film/lyubite-kuperov-2015/,https://ithinker.ru/static/images/film/6/thumb/37082.jpg,Любите Куперов (2015),"Феерическая рождественская комедия о том, что бывает, когда на праздник собираются представители четырех поколений одной большой семьи…"
https://ithinker.ru/film/s-lyubovyu-viktor-2020/,https://ithinker.ru/static/images/film/7/thumb/62694.jpg,"С любовью, Виктор (2020)",Description not found
https://ithinker.ru/film/devushki-s-makarovym-2020/,https://ithinker.ru/static/images/film/2/thumb/81842.jpg,Девушки с Макаровым (2020),Description not found
https://ithinker.ru/film/hroniki-shannary-2016/,https://ithinker.ru/static/images/film/7/thumb/54910.jpg,Хроники Шаннары  (2016),"События сериала происходят в далёком будущем. Войны разделили Северную Америку на 4 части. На какой-то из них обитают эльфы, на иной — люди, на третьей — тролли и на четвёртой — дворфы.
Основными персонажами сериала окажутся отпрыски древнего рода эльфов — Шаннара. Именно от них будет зависеть будущая судьба планеты…"
https://ithinker.ru/film/eseniya-1971/,https://ithinker.ru/static/images/film/2/thumb/69114.jpg,Есения (1971),"Две девушки страстно любят бравого офицера Освальдо. Живущая в роскоши обладает ангельским характером и неизлечимо больна. Другая воспитана цыганами и с детства лишена всего, что принадлежит ей по праву. Черные очи и гибкий стан красавицы Есении навек сразили хладнокровного покорителя женщин, капитана Освальдо."
https://ithinker.ru/film/haker-2016/,https://ithinker.ru/static/images/film/7/thumb/55120.jpg,Хакер (2016),"Алекс вместе со своей семьей эмигрировал из Украины в Канаду в поисках лучшей жизни. Но когда в семье наступили финансовые затруднения, парень решает отомстить банку за увольнение матери, наказать коррумпированных банкиров и заодно заработать денег. Алекс вступает в криминальную интернет-организацию DarkWeb, где находит единомышленников и быстро осваивает искусство онлайн-мошенничества. Однако то, что сначала имело благородную цель, вскоре превращается в одержимое увлечение и привлекает внимание как правительства, так и опасных людей, возглавляющих DarkWeb. Основано на реальных событиях."
https://ithinker.ru/film/kuda-privodjat-mechty-1998/,https://ithinker.ru/static/images/film/1/thumb/430.jpg,Куда приводят мечты (1998),"После гибели Криса Нилсена в автокатастрофе он, обретя бессмертие, пытается остаться рядом со своей прекрасной, но смертной женой Энни. С помощью дружественного духа, приставленного к нему в качестве проводника, он начинает привыкать к своему новому существованию в окружении, которое иначе как райским не назовешь. Но когда его обезумевшая от горя жена кончает жизнь самоубийством, ее проклинают и навечно изгоняют в ад. Крис изо всех сил пытается отыскать любимую, чтобы всегда быть с ней, но еще никому и никогда не удавалось спасти грешную душу от ужасного, но заслуженного возмездия. Благодаря помощи своих небесных друзей Крис отправляется в самое опасное и мучительное путешествие в своей жизни, точнее, в жизни после смерти."
https://ithinker.ru/film/neveroyatnye-priklyucheniya-dzhodzho-2012/,https://ithinker.ru/static/images/film/7/thumb/56496.jpg,Невероятные приключения ДжоДжо  (2012),"Эта история берет своё начало в XIX веке и рассказывает нам о двух сводных братьях — Джонатане Джостаре и Дио Брандо.Конец девятнадцатого века. Как это часто бывало, неосторожно завернув на повороте, повозка с молодой семьей разбилась. Случайно оказавшийся там человек по имени Дарио Брандо, который не отличался хорошими манерами и представлениями о жизни, решил обокрасть похожего на аристократа пострадавшего. Но, к его сожалению, мужчина оказался жив. Поблагодарив Дарио за спасение жизни, сэр Джостар, как истинный джентльмен, пообещал не остаться в долгу.Спустя двенадцать лет, умирая, Дарио через сына, что его ненавидел, передал Джостару письмо, с просьбой приютить молодого отпрыска. После смерти отца, Дио Брандо отправился в поместье, где он мгновенно испортил отношения с единственным сыном владельца дома, Джонатаном. Джо усердно старался выглядеть как джентльмен, но это ему плохо удавалось, а с появлением Дио его беззаботная жизнь и вовсе превратилась в кошмар.Превратности судьбы нам не известны, но так ли просто столкнулись две противоположности? Какие сюрпризы ожидают молодых людей, и какова роль загадочной маски в этой авантюре?"
https://ithinker.ru/film/terminal-2004/,https://ithinker.ru/static/images/film/1/thumb/148.jpg,Терминал (2004),"Фильм рассказывает историю Виктора Наворски, отправившегося в Нью-Йорк из Восточной Европы. Пока Виктор летел в самолете, на его родине произошел государственный переворот. Оказавшись в международном аэропорту имени Джона Кеннеди с паспортом ниоткуда, он не имеет права въехать в Соединенные Штаты и должен коротать свои дни и ночи на скамейках у выхода 67, пока война в его родной стране не закончится.Тянутся недели и месяцы, и Виктор обнаруживает, что небольшой мирок терминала может быть наполнен абсурдом, щедростью, амбициями, развлечениями, желанием сохранить свой статус, интуитивной прозорливостью и даже любовью к очаровательной стюардессе Амелии. Виктору удается завоевать симпатии всех, кроме одного человека — чиновника аэропорта Фрэнка Диксона, который считает его бюрократической ошибкой, проблемой, которую он не может контролировать, но от которой жаждет избавиться."
https://ithinker.ru/film/bandit-policejskij-dyavol-2019/,https://ithinker.ru/static/images/film/2/thumb/60072.jpg,"Бандит, полицейский, дьявол (2019)",Description not found
https://ithinker.ru/film/sdelano-v-italii-2019/,https://ithinker.ru/static/images/film/1/thumb/298060.jpg,Сделано в Италии (2019),"Дочь итальянских эмигрантов Ирена устраивается на работу в модный журнал «Appeal», чтобы заработать на обучение в колледже. Но с развитием миланской индустрии моды в жизни Ирены происходят кардинальные изменения. Она встречает молодых дизайнеров, мечтающих вырваться на международный уровень и потеснить французскую высокую моду."
https://ithinker.ru/film/legenda-sinego-morya-2016/,https://ithinker.ru/static/images/film/7/thumb/55434.jpg,Легенда синего моря  (2016),"История о последней русалке, которая пытается приспособиться к жизни на суше."
https://ithinker.ru/film/temnye-vody-2019/,https://ithinker.ru/static/images/film/7/thumb/61615.jpg,Темные воды (2019),"Адвокат Роберт Билотт, работавший корпоративным юристом химического холдинга DuPont, выступает с обвинением в суде против своей бывшей компании, которая десятилетиями цинично травила людей, загрязняя химикатами питьевую воду. Он ведет это дело 19 лет. Сможет ли он пролить свет на правду?"
https://ithinker.ru/film/zimorodok-1972/,https://ithinker.ru/static/images/film/18/thumb/215651.jpg,Зимородок (1972),Description not found
https://ithinker.ru/film/hozyajka-serial-2016/,https://ithinker.ru/static/images/film/7/thumb/50848.jpg,Хозяйка (2016),"Красивая и независимая Наташа живет с маленьким сыном в небольшом шахтерском городке. Здесь все находится в руках преступного клана алчной и безжалостной Хозяйки. Ее сыновья влюблены в Наташу, но Хозяйка против этих отношений. Она пытается выяснить, от кого молодая женщина родила сына. Открывшаяся тайна ее шокирует. Теперь Хозяйка сделает все, чтобы превратить жизнь одинокой матери в ад. Хватит ли Наташе сил защитить в неравной борьбе свое право на счастье?"
https://ithinker.ru/film/vajolet-evergarden-span-serial-span-2018/,https://ithinker.ru/static/images/film/7/thumb/58228.jpg,Вайолет Эвергарден (2018),"Некогда один известный профессор в помощь своей слепнущей жене создал человекоподобную машину, так называемую автозапоминающую куклу. Подобные андроиды получили широкое распространение, конечно же их наделили милой внешностью молоденьких девушек. Девушка Вайолет, потерявшая на войне обе руки, восхищается работой автозапоминающих кукол. Она отправляется в путешествие, чтобы познать мир и понять значение когда-то сказанных ей слов."
https://ithinker.ru/film/kartochnyj-domik-2013/,https://ithinker.ru/static/images/film/2/thumb/4746.jpg,Карточный домик  (2013),"Амбициозный конгрессмен от Демократической партии Фрэнк Андервуд в обмен на обещание сделать его госсекретарём помогает Гаррету Уокеру стать президентом США. Однако после выборов глава администрации президента Линда Васкез сообщает Андервуду, что он не получит должность. Взбешенные предательством Фрэнк и его жена готовы пойти на всё, чтобы отомстить новоиспечённому президенту."
https://ithinker.ru/film/serzhant-2021/,https://ithinker.ru/static/images/film/3/thumb/82117.jpg,Сержант (2021),Description not found
https://ithinker.ru/film/lestnica-v-nebesa-2013/,https://ithinker.ru/static/images/film/7/thumb/65398.jpg,Лестница в небеса (2013),Description not found
https://ithinker.ru/film/bruklin-9-9-2013/,https://ithinker.ru/static/images/film/2/thumb/3604.jpg,Бруклин 9-9  (2013),"История о том, что происходит, когда у детектива, не воспринимающего ничего серьезно, появляется новый руководитель, который хочет, чтобы он рос и с уважением относился к своей должности."
https://ithinker.ru/film/demon-vnutri-2016/,https://ithinker.ru/static/images/film/7/thumb/55526.jpg,Демон внутри (2016),"Патологоанатомы маленького городка получают тело жертвы таинственного убийства — красивой и молодой девушки без видимой причины смерти. Они пытаются выяснить, кто она и как умерла, обнаруживая все более причудливые подсказки, которые ведут к тайнам её жизни и смерти."
https://ithinker.ru/film/posle-glava-2-2020/,https://ithinker.ru/static/images/film/7/thumb/62888.jpg,После. Глава 2 (2020),"Встреча с Хардином разделила её жизнь на до и после. Молодые и такие разные – от их страсти буквально разлетаются искры. Однако внезапно в жизни девушки появляется новый знакомый, который готов положить к её ногам весь мир…"
https://ithinker.ru/film/samyjj-luchshijj-den-2015/,https://ithinker.ru/static/images/film/5/thumb/10555.jpg,Самый лучший день (2015),"Успешному сотруднику ДПС Пете Васютину уже давно пора заводить семью, а он живет с мамой, хозяйкой придорожного кафе. И невеста есть — королева бензоколонки, кассирша Оля. В тот самый день, когда Петя решает сделать Оле предложение, в его служебную машину врезается пьяная поп-звезда Алина Шёпот. Чтобы избежать наказания, Алина решает соблазнить Петю…"
https://ithinker.ru/film/udivitelnoe-puteshestvie-doktora-dulittla-2020/,https://ithinker.ru/static/images/film/7/thumb/61653.jpg,Удивительное путешествие доктора Дулиттла (2020),"Семь лет назад доктор Дулиттл, прославленный врач-ветеринар, живущий в викторианской Англии, потерял свою жену. Теперь он ведет затворнический образ жизни, скрывшись за высокими стенами своего поместья. Экзотические животные из его коллекции — его единственная компания.Но когда неизвестная болезнь становится угрозой для жизни юной королевы, доктору Дулиттлу приходится покинуть свое убежище и отправиться в невероятное путешествие к мифическому острову. В поисках лекарства для королевы он вступит в схватку с беспощадными врагами, познакомится с диковинными существами и будет вынужден проявить недюжинное мужество и смекалку."
https://ithinker.ru/film/zelenyjj-ad-2013/,https://ithinker.ru/static/images/film/5/thumb/10458.jpg,Зеленый ад (2013),"Группа студентов и активистов путешествует по Амазонке, их цель — спасти вымирающее племя коренных жителей сельвы. Но авиакатастрофа рушит их планы — студенты становятся заложниками племени людоедов, которое они так защищали."
https://ithinker.ru/film/zerkala-2008/,https://ithinker.ru/static/images/film/1/thumb/2497.jpg,Зеркала (2008),"Бен Карсон знавал времена и получше. Уже прошел почти год с тех пор как неуравновешенного детектива отстранили от работы в Полицейском управлении г. Нью-Йорка за убийство другого сотрудника спецслужбы, несчастный случай, который не только стоил ему работы, но и пробудил в нем тягу к алкоголю и агрессивность, из-за чего жена и дети отдалились от него, а сам он нашел пристанище на диване в квартире своей сестры в Куинс.Потеряв надежду вернуться к нормальной жизни и воссоединиться с семьей, Карсон нанимается на работу ночным сторожем выгоревших руин универмага «Mayflower». То, что когда-то было символом процветания и роскоши, теперь медленно разрушается в темноте, как загнивающий корабль-призрак, разоренный гигантским пожаром, поглотившим множество невинных жизней. Когда Карсон обходит дозором свои владения, обугленные развалины универмага, он начинает замечать что-то зловещее в декоративных зеркалах, украшающих стены «Mayflower». В огромных мерцающих стеклах отражаются страшные, потрясающие Карсона образы…"
https://ithinker.ru/film/chto-skryvaet-lozh-2000/,https://ithinker.ru/static/images/film/2/thumb/3353.jpg,Что скрывает ложь (2000),"Год назад доктор Норман Спенсер изменил своей красавице жене Клер. Но эта связь не получила продолжения, Клер о ней не узнала, и семейная жизнь Спенсера течет отныне столь гладко, что когда Клер рассказывает мужу о таинственных голосах, которые она слышит, и о молодой женщине, появляющейся, как призрак, в их доме, Спенсер спешит объяснить страхи жены галлюцинациями. Но постепенно Клер начинает открываться правда, и тогда становится ясно, что привидение не исчезнет, что оно пришло за доктором Норманом Спенсером и его женой."
https://ithinker.ru/film/geroi-envella-2017/,https://ithinker.ru/static/images/film/7/thumb/63489.jpg,Герои Энвелла (2017),"История о четырех геймерах, которые нашли необычный̆ ноутбук, оказавшийся порталом в мир игры «Герои Энвелла». Здесь все реально: и сам город, и его жители, и опасности, поджидающие на каждом шагу. В первом сезоне герои проходят игру и в финале сражаются с ее главным злодеем — Моргартом, который хочет вырваться в реальный мир. В продолжении сериала повзрослевшие ребята пытаются справиться с личными проблемами, но неожиданно из игры приходит сигнал о помощи. Арт, Кира, Вик и Фил возвращаются в мир Энвелла и встречают старых знакомых…"
https://ithinker.ru/film/voskresshij-ertugrul-2014/,https://ithinker.ru/static/images/film/7/thumb/56413.jpg,Воскресший Эртугрул  (2014),"Сериал унесет зрителей в глубину истории, когда начала формироваться Великая Османская империя и расскажет о жизни Эртугрула, отца Османа I. Эртугрул был лидером клана тюрок-огузов из рода Кайы и прибыл в Анатолию из Мерва (Туркменистана) с 400 всадниками, чтобы помочь сельджукам Рума против византийцев.Эртугрул по праву считается отцом Османской империи. Этот воин благодаря своей храбрости, терпению и упорству начал великие завоевания, которые впоследствии сформировали Османскую империю. За время своего правления ему удалось завоевать всю западную часть Малой Азии, а его поколения правили империей на протяжении шести веков.Сериал расскажет о великом переселении, о завоевании новых земель, об исторических походах и, конечно же, о любви."
https://ithinker.ru/film/lihach-2019/,https://ithinker.ru/static/images/film/7/thumb/63603.jpg,Лихач (2019),Description not found
https://ithinker.ru/film/11-22-63-mini-serial-2016/,https://ithinker.ru/static/images/film/7/thumb/46619.jpg,11.22.63 (2016),"Учитель английского языка отправляется в прошлое, чтобы предотвратить убийство Кеннеди, но в результате сильно привязывается к той жизни, которую он сделал в ушедшей эпохе."
https://ithinker.ru/film/devushka-po-sosedstvu-2007/,https://ithinker.ru/static/images/film/1/thumb/637.jpg,Девушка по соседству (2007),"Подросток Дэвид Морган, во время ловли раков, знакомится со своей новой соседкой — 16-ти летней Меган, которая, со своей 10-ти летней сестрой Сьюзан, живет в семье Чендлеров. Миссис Чендлер, которую дети зовут «Руфь», не самая хорошая мать. У нее трое сыновей, которым она разрешает пить пиво, и иногда заводит с ними непристойные разговоры.Меган и Сьюзан непросто живется в доме «Тетушки Руфь». Они вынуждены терпеть побои и унижения со стороны членов семьи. Мэг не выдерживает и докладывает об этом шерифу, за что Руфь решает её проучить. Дэвид застал Руфь и её сыновей за истязаниями Мэг. Он не мог уснуть всю ночь и решил помочь ей…"
https://ithinker.ru/film/posejjdon-2006/,https://ithinker.ru/static/images/film/1/thumb/901.jpg,Посейдон (2006),"Великолепный новогодний круиз на роскошном лайнере «Посейдон» превращается в катастрофу после того, как корабль накрывает блуждающая волна. Чудом спасшиеся в танцевальном зале люди могут или терпеливо ждать помощи, или попытаться выбраться самостоятельно. Разношерстная компания, состоящая из отчаянного картежника, бывшего пожарного с дочерью и ее женихом, пожилого гея, безбилетницы и матери с 9-летним сыном, предпринимает попытку спастись с тонущего судна.
Опасные ситуации, проблемы выбора, смерти близких, трагические переживания, атмосфера катастрофы – все сплетается в картине в напряженный клубок, распутать который под силу лишь самым смелым."
https://ithinker.ru/film/prizrachnaya-krasota-2016/,https://ithinker.ru/static/images/film/7/thumb/55060.jpg,Призрачная красота (2016),"Главный герой работает в рекламном агентстве Нью-Йорка. Не так давно в его личной жизни произошла трагедия, ввергнувшая его в тяжелейшую депрессию. Коллеги пытаются помочь и разрабатывают нетрадиционный план по возвращению друга обратно на твёрдую почву, однако план срабатывает неожиданным образом."
https://ithinker.ru/film/tak-blizko-k-gorizontu-2019/,https://ithinker.ru/static/images/film/7/thumb/61630.jpg,Так близко к горизонту (2019),"Они встретились друг с другом на рассвете своей взрослой жизни, когда чувства побеждают страх и преодолевают любые преграды. Молодые и влюбленные — они проводят вместе каждую секунду. Однако любовь с первого взгляда не может длиться вечно, и на это есть серьезная причина…"
https://ithinker.ru/film/moya-pervaya-gyaru-2017/,https://ithinker.ru/static/images/film/7/thumb/60524.jpg,Моя первая гяру (2017),"Старшеклассник Дзюнъити Хасиба давно пытается лишиться девственности. Но проблема в том, что он абсолютно не популярен у девушек. После жестокого розыгрыша одноклассников Дзюнъити в отчаянии признаётся в любви моднице и поклоннице стиля гяру Юкане. А та к всеобщему изумлению отвечает ему взаимностью. Но Дзюньити ещё не подозревает, чем обернётся для него такая удача."
https://ithinker.ru/film/prizrachnyjj-gonshhik-2007/,https://ithinker.ru/static/images/film/2/thumb/2945.jpg,Призрачный гонщик (2007),"Каскадёр Джонни заключает сделку с Мефистофелем, надеясь спасти отца от смерти. Дьявол сжульничал: Блэйз-старший погиб во время исполнения трюка, хоть и излечился от рака. Несмотря на это, спустя годы Джонни выставляется счёт: он в образе Призрачного Гонщика должен остановить сына Мефистофеля, задумавшего переворот. Только так можно разорвать договор и спасти свою душу."
https://ithinker.ru/film/otlichnica-ljogkogo-povedenija-2010/,https://ithinker.ru/static/images/film/1/thumb/2510.jpg,Отличница лёгкого поведения (2010),"Олив – симпатичная и умная старшеклассница, которая не пользуется популярностью у парней. Однажды она рассказывает своей лучшей подружке, что на недавнем свидании потеряла девственность, хотя в действительности этого не было. Разговор подслушивает проходившая мимо девушка. Ее стараниями слух о распутности Олив распространяется по всей школе, отличающейся пуританскими нравами. Олив быстро превращается в школьную знаменитость, пусть и с плохой репутацией. Вместо того чтобы бороться со сплетнями, девушка решает поддержать их: она начинает носить вызывающую одежду и вести себя соответствующим образом."
https://ithinker.ru/film/pojushhie-v-ternovnike-1983/,https://ithinker.ru/static/images/film/2/thumb/3382.jpg,Поющие в терновнике (1983),"Порой любовь бывает жестока — неумолимо преследует нас, даруя ложные надежды и заставляя ожидать того единственного, которому не суждено быть рядом. Такова судьба Мэгги Клири, самоотверженно влюбленной в духовного отца ее семьи, священника Ральфа де Брикассара. Мэгги — как птица из старинной кельтской легенды, которая всю жизнь проводит в поисках тернового куста, чтобы погибнуть от его шипов, спев свою последнюю сладострастную песню.Она готова всю жизнь нести любовь как счастливый дар и жестокую муку ради тех немногих моментов, когда она может быть с любимым. Ральф тоже любит девушку, но монашеская ряса и обет перед Богом для него важнее земной любви. И все же, пережив множество бед, потеряв близких людей, пройдя через невзгоды, Мэгги остается верной своей любви."
https://ithinker.ru/film/blich-2004/,https://ithinker.ru/static/images/film/4/thumb/7799.jpg,Блич  (2004),"Представьте себе, что вы — пятнадцатилетний японский школьник и учитесь в 9-м классе. Также у вас есть две младшие сестры. Ваш отец постоянно хочет вас «убить», правда лично он называет это тренировками. Но как ни странно, благодаря именно этому, вы все еще до сих пор живы. Вы ходите в школу, учитесь, приходя домой, вы садитесь и делаете домашнее задание. Ваша семья владеет местной клиникой, вы помогаете ей в клинике по вечерам. Ну, в общем, стандартная школьная жизнь подростка. Представили? Отлично! Но, добавьте к ней то, что, сколько вы помните себя, вы можете видеть призраков и разговаривать с ними. И то, что с 8 лет вы живете без материнской опеки. Вот так можно описать жизнь главного героя Куросаки Ичиго. Но, в один судьбоносный вечер к Ичиго, не осознавая того, что он может видеть призраков, приходит Бог Смерти. А что бы вы сделали на месте Ичиго, когда посреди вашей комнаты появляется странно одетый человек, в черном кимоно и с катаной в руке. А? Правильно, надо дать ему пинок, ногой в спину. Вот так можно описать первую встречу Ичиго с Кучики Рукией, которая положит начало долгой и захватывающей истории."
https://ithinker.ru/film/devochki-gilmor-2000/,https://ithinker.ru/static/images/film/4/thumb/8275.jpg,Девочки Гилмор  (2000),"Добро пожаловать в Старз Холлоу! Маленький живописный городок находящийся неподалёку от Гарварда. С населением всего в девять тысяч человек, одним отелем, маленькими магазинчиками, несколькими ресторанами, средней школой, танцевальной студией, видео салоном и единственным в городе… светофором. Здесь и протекает жизнь одинокой молодой мамы, тридцати двух лет, и её шестнадцатилетней дочки. Хотя на первый взгляд их можно принять за сестёр. Они лучшие подруги, разделяют практически всё — от взглядов на мир до вкусов на еду, музыку и кино. Картинка из жизни Лорелай и Рори очень насыщенная, непредсказуема и неординарна. И будьте уверены в том, что с Девочками Гилмор вам никогда не будет скучно!"
https://ithinker.ru/film/kljatva-2012/,https://ithinker.ru/static/images/film/2/thumb/3727.jpg,Клятва (2012),"Во время медового месяца Пейдж и Лео попадают в автокатастрофу. Пока жена находится в коме, Лео не отходит от ее кровати ни на час, но возвращение девушки к жизни омрачено потерей памяти — она не узнает любимого и не помнит об их романе. И тогда Лео решает заново завоевать сердце Пейдж."
https://ithinker.ru/film/semejjka-kruds-2013/,https://ithinker.ru/static/images/film/2/thumb/2817.jpg,Семейка Крудс (2013),"Землетрясение уничтожило дом доисторической семьи, и теперь Крудсам придётся искать другое пристанище. А вокруг новый и опасный мир! Им на помощь приходит молодой кочевник Малой, передовые взгляды которого наталкиваются на консервативность главы семьи Груга. Но только вместе они смогут выжить и достичь своей цели…"
https://ithinker.ru/film/shest-shvedok-v-alpah-1983/,https://ithinker.ru/static/images/film/3/thumb/120532.jpg,Шесть шведок в Альпах (1983),Не обремененные моральными запретами девушки резвятся в альпийской деревушке в ожидании наследства...
https://ithinker.ru/film/tajnaya-oderzhimost-2019/,https://ithinker.ru/static/images/film/2/thumb/60175.jpg,Тайная одержимость (2019),Description not found
https://ithinker.ru/film/vedma-iz-blehr-kursovaja-s-togo-sveta-1999/,https://ithinker.ru/static/images/film/1/thumb/1648.jpg,Ведьма из Блэр: Курсовая с того света (1999),"В 1994 году три студента, которые учились на кинематографистов, отправились в дремучие леса штата Мэриленд с целью снять документальный фильм и бесследно исчезли. Через год нашли их видеокамеру и отснятый шокирующий материал…
Студенты приехали на Черные холмы, чтобы снять фильм для курсовой на мистическую тематику. По преданию в этих местах обитает ведьма Блэр, которая убивает всех, кто приходит на ее территорию. Местные жители остерегаются этих мест, ведь согласно легендам, тут проводили ритуальные убийства и происходят сверхъестественные вещи. Стоило студентам слегка углубиться в лесные дебри, как они сразу же заблудились. Их начинает окутывать невидимое зло. И лишь включенная камера может приоткрыть завесу исчезновения молодых людей."
